id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"521P0521001246";"0521001246";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION POUR LA GESTION DU CODERPA DE LA HAUTE-MARNE -A.G CODERPA 52";"est l'instrument de gestion du CODERPA 52 dans les domaines déterminés par le comité et notamment en matière de gestion des fonds et d'information.Agit pour le compte du CODERPA et sous son contrôle.";"019000";"000000";"D.D.A.S.S - secrétariat du CODERPA";"cité Administrative Départementale B.P 569";"";"52000";"CHAUMONT";"52121";"PM";"";"";"S";"";"2006-03-10  03:56:42"
"521P0521001292";"0521001292";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION FORET BOIS ENERGIE CHAMPAGNE ARDENNE";"Developpement des filieres bois, notamment l'energie, et maitrise de l'energie par des actions d'information, de formation, d'assistance technique et de promotion";"024000";"000000";"Rue des granges";"";"";"52210";"VILLIERS-SUR-SUIZE";"52538";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521001316";"0521001316";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SAINT HUBERT DE SARCICOURT";"gérer la chasse aux bois";"013005";"000000";"Mairie";"";"";"00000";"";"00251";"PM";"";"";"A";"";"2006-03-10  03:56:43"
"521P0521001365";"0521001365";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES ECOLES PUBLIQUES DE CHAMARANDES-CHOIGNES";"FORMER Â LA RESPONSABILITE, AU CIVISME,Â L'AUTONOMIE PAR LA PRATIQUE D'ACTIVITES PHYSIQUES, SPORTIVES, ET DE PLEINE NATURE, D'ACTIVITES SOCIO-CULTURELLES, DANS LE CADRE D'UN FONCTIONNEMENT DEMOCRATIQUE. CONTRINUE Â L'EDUCATION GLOBALE DES ENFANTS";"011010";"015000";"Ecole Primaire Publique";"";"";"52000";"CHAMARANDES-CHOIGNES";"52125";"PM";"";"";"S";"";"2006-03-10  03:56:42"
"521P0521001538";"0521001538";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES USAGERS ET PROPRIETAIRES DES ETANGS DE MARMESSE";"Défense des interêts communs, protection de la faune et de la flore, loisirs et animations des étangs";"014000";"024025";"Mairie";"";"";"00000";"";"00114";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521001612";"0521001612";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SYNDICAT D'INITIATIVE DE CLEFMONT";"Developpement d'activites economiques, sociales, culturelles et touristiques du canton de clefmont";"034000";"000000";"Place de la mairie";"";"";"52240";"CLEFMONT";"52132";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521001660";"0521001660";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION D'AIDE HUMANITAIRE ET CULTUREL AU PEUPLE YOUGOSLAVE VUK KARADZIC";"Aide humanitaire";"020000";"000000";"14 rue du bassigny";"";"";"52000";"CHAUMONT";"52121";"PM";"";"";"S";"";"2006-03-10  03:56:38"
"521P0521001732";"0521001732";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"FOOTBALL CLUB SAINT -BLIN MANOIS";"pratique de l'éducation physique et des sports, entre autres du football.";"011075";"000000";"chez M. Jacky HENRIOT";"";"";"00000";"";"468";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521001747";"0521001747";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DU CHARMOI";"gérance du massif du charmoi, entretien du bois et du gibier,";"024000";"024040";"chez Mr SANCHEZ Francois";"rue de l'Etre";"";"00000";"";"022";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521001765";"0521001765";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"AXONE IME ASSOCIATION DES AMIS DE L'IME DE CHAUMONT BROTTES";"Prolonger les projets educatifs elabores et mis en oeuvre au profit des jeunes de l'ime en les elargissant a des activites de loisirs et de culture";"015025";"000000";"Ime de chaumont brottes";"Rue la quellemele - brottes";"";"52000";"CHAUMONT";"52121";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521001794";"0521001794";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION REGIONALE POUR LE DEVELOPPEMENT ET L'EMPLOI AGRICOLE ET RURAL EN CHAMPAGNE ARDENNES ARDEAR CHAMPAGNE ARDENNES";"Aide aux initiatives qui ont des repercussions favorables sur l'emploi agricole et par voie de consequence sur l'emploi rural en general";"023020";"000000";"Mairie";"";"";"52210";"DANCEVOIR";"52165";"PM";"";"";"S";"";"2006-03-10  03:56:40"
"521P0521001828";"0521001828";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"CLUB DE TWIRLING BATON LES VIOLETTES";"Creation d'une association de loisirs en zone rurale pour les filles";"007000";"000000";"Mairie";"";"";"52370";"MARANVILLE";"52308";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521001859";"0521001859";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"LA QUILLEROTTE";"activités multiples de loisirs";"032520";"024000";"chez mme PATELLI Jeannine";"grande rue";"";"00000";"";"00114";"PM";"";"";"A";"";"2006-03-10  03:56:43"
"521P0521001861";"0521001861";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"FOYER CULTUREL LES TILLEULS";"Organisation d'activites diverses";"007000";"000000";"Mairie";"";"";"-1";"SIGNEVILLE";"52473";"PM";"";"";"A";"";"2006-03-10  03:56:40"
"521P0521001881";"0521001881";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"LES LEZARDS VERTS CLUB VTT";"Pratique du cyclisme dans toutes les disciplines ; developpement et promotion des activites sportives et culturelles";"011000";"011180";"Chez monsieur yves amour";"";"";"52700";"CLINCHAMP";"52133";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521001899";"0521001899";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DU VAL D'AUJON";"Adjudication - gestion - organisation de la chasse";"013005";"000000";"";"8 rue des coquelicots";"";"00000";"";"121";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521001993";"0521001993";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DE LA BATTERIE D'ADMINISTRATION ET DE SOUTIEN DU 61° R.A";"assurer la solidarité et l'entraide entre ses membres";"038100";"023000";"Quartier d'Aboville";"";"";"52000";"SEMOUTIERS-MONTSAON";"52469";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521002057";"0521002057";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SEMILLY LOISIRS";"activités diverses (activités de loisirs pour les jeunes et les moins jeunes, participation à l'embellisement du village, manifestations culturelles et traditionnelles...";"007000";"000000";"Mairie";"";"";"00000";"";"468";"PM";"";"";"A";"";"2006-03-10  03:56:43"
"521P0521002058";"0521002058";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"TOP'FORME";"Association sportive de gym et remise en forme";"011000";"011105";"Chez monsieur manie thierry";"63/102 avenue carnot";"";"52000";"CHAUMONT";"52121";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521002104";"0521002104";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"CAPOEIRA-BERIMBAU DE OURO";"Etre le garant des echanges socioculturels ayant pour base la promotion et de la diffusion de la capoeira, danse-lutte acrobatique originaire du bresil ; proposer au travers de l'apprentissage la decouverte et la pratique de cette discipline favorisa";"011145";"000000";"15 rue des arquebuses";"";"";"52000";"CHAUMONT";"52121";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521002107";"0521002107";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SEMILLY JEUNES";"Organisation d'activites et d'animations par les jeunes";"007000";"009005";"Mairie";"Semilly";"";"00000";"";"468";"PM";"";"";"A";"";"2006-03-10  03:56:39"
"521P0521002138";"0521002138";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"LA JEUNESSE RIMAUCOURTOISE";"Animation, culture et sport";"011400";"000000";"Rue verdelet";"";"";"52700";"RIMAUCOURT";"52423";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521002169";"0521002169";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"GESTION MEDIA PRODUCTION GM PRODUCTION";"Dans les domaines artistique, artisanal ou agricole, aider a la production de cd-rom, cd audio, cassettes audio ou video, conception, realisation de sites internet pouvant se rapporter aux domaines cites precedemment; aider a la formation des artiste";"005000";"000000";"3 route de montot";"";"";"-1";"SIGNEVILLE";"52473";"PM";"";"dernière date publication enregistrée :1999-01-23";"A";"";"2006-03-10  03:56:40"
"521P0521002197";"0521002197";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"NITRO EXUP";"Developpement des actions sportives et educatives en cycles et motos ainsi que recherche et developpement sur les cycles et motos de competition";"011000";"011160";"Bar saint exupery";"78 rue levy alphandery";"";"52000";"CHAUMONT";"52121";"PM";"";"dernière date publication enregistrée :2001-04-21";"S";"";"2006-03-10  03:56:40"
"521P0521002201";"0521002201";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DE LA COMBE DES LAIES";"Developpement du gibier, protection, repeuplement, elevage, destruction des nuisibles, repression du braconnage, exploitation rationnelle de la chasse";"013005";"000000";"Chez monsieur alain volot";"";"";"-1";"SIGNEVILLE";"52473";"PM";"";"dernière date publication enregistrée :1999-06-05";"A";"";"2006-03-10  03:56:40"
"521P0521002204";"0521002204";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"SOCIETE DE CHASSE DU VAL MIOT";"Gestion du lot de chasse dit du val miot, entretien du bois et du gibier ; la chasse en battue, limitee au plan de chasse";"013005";"000000";"Mairie";"";"";"00000";"";"022";"PM";"";"";"A";"";"2006-03-10  03:56:39"
"521P0521002210";"0521002210";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES CHASSEURS DU CHINARMONT";"Regrouper les chasseurs au bois de montot-sur-rognon";"013005";"000000";"Mairie";"";"";"-1";"MONTOT-SUR-ROGNON";"52335";"PM";"";"dernière date publication enregistrée :1999-08-07";"A";"";"2006-03-10  03:56:40"
"521P0521002243";"0521002243";"";"521P";"2000-01-04";"0001-01-01";"D";"S";"COMITE DES FETES DE GONCOURT";"Creation d'activites culturelles, sportives et sociales";"009030";"000000";"Mairie";"";"";"52150";"GONCOURT";"52225";"PM";"";"";"A";"";"2006-03-10  03:56:39"
"521P0521002247";"0521002247";"";"521P";"2000-01-17";"0001-01-01";"D";"S";"COULEUR DANSES";"Occuper les jeunes , les laisser s'exprimer au niveau de leur culture, origine, au travers de l'art et de la danse. l'association se veut multiculturelle. presenter les spectacles de danses dans un but social.";"018010";"006040";"chez Mme FRANZ Nathalie";"40 rue des pâquerettes";"";"00000";"";"121";"PM";"";"";"D";"";"2006-03-10  03:56:39"
"521P0521002326";"0521002326";"";"521P";"1970-05-14";"0001-01-01";"D";"S";"CERCLE DES ARMES DE CHAUMONT";"Pratique de l'escrime";"011000";"011175";"98 rue du commandant hugueny";"";"";"52000";"CHAUMONT";"52121";"PM";"";"";"D";"";"2006-03-10  03:56:40"
"521P0521002367";"0521002367";"";"521P";"2001-07-10";"2001-07-28";"D";"S";"ASSOCIATION COMMUNALE POUR L'ORGANISATION DES FETES 'A.C.O.F.'";"Developper la cohesion au sein du village pour une meilleure qualite de vie avec des manifestations inter-generations";"007000";"000000";"Mairie";"13 rue de l'hotel de ville";"";"00000";"";"444";"PM";"";"";"A";"";"2006-03-10  03:56:41"
"521P0521002377";"0521002377";"";"521P";"2001-11-19";"0001-01-01";"D";"S";"ASSOCIATION DES ELEVES-GENDARMES DE LA 5èME COMPAGNIE D'INSTRUCTION, 309èME PROMOTION";"Organiser toute activite de cohesion, de solidarite et de tradition entre les eleves gendarmes affectes a la 5ème compagnie d'instruction de l'ecole de gendarmerie de chaumont 390ème promotion";"038000";"000000";"Ecole de gendarmerie";"1, avenue du 109eme r.i.";"";"52000";"CHAUMONT";"52121";"PM";"";"";"A";"";"2006-03-10  03:56:41"
"521P0521002451";"0521002451";"";"521P";"2002-05-07";"0001-01-01";"D";"S";"LES DEJANTES DU PARC";"Randonnées V.T.T - affilié à la Fédération Française de cyclotourisme";"011180";"011400";"chez le Président";"chemin des vignes";"";"00000";"";"114";"PM";"";"";"A";"";"2006-03-10  03:56:41"
"521P0521002455";"0521002455";"";"521P";"2002-06-13";"2002-07-06";"D";"S";"ASSOCIATION DES PROPRIETAIRES ET AGRICULTEURS D'AUBEPIERRE SUR AUBE";"Assurer la défense des intérêts collectifs des propriétaires et des agriculteurs de la commune d'Aubepierre sur Aube";"014000";"023020";"chez Mr STRABACH Claude";"40 rue du moulin";"";"00000";"";"022";"PM";"";"";"A";"";"2006-03-10  03:56:41"
"521P0521002480";"0521002480";"";"521P";"2002-09-25";"0001-01-01";"D";"S";"P ART ICIPE";"Créer des manifestations culturelles et artistiques comme moyens d'expressions, d'échanges et de rencontres en privilégiant, si possible, des espaces non institutionnels et en développant l'action participative car chaque personne peut être à la foisspectateur et acteur.Créer des liens entre les actions des associations, des collectivités locales, des citoyens et du territoire (urbain et rural)";"006000";"000000";"";"Le Temple";"";"05400";"LA-ROCHE-DES-ARNAUDS";"05123";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521002535";"0521002535";"";"521P";"2003-10-06";"2003-12-06";"D";"S";"SPORT AQUA PLUS";"faire découvrir les plaisirs de l'eau (aquagym, natation) du sport (salle musculation) et détente (Hammam, jacuzzi ) à la piscine du centre de loisirs de Giffaumont";"011095";"000000";"chez M. RIGOUBY Jean-Claude";"33 rue de l'Orme";"";"00000";"";"058";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521002556";"0521002556";"";"521P";"2004-01-15";"0001-01-01";"I";"S";"ASSOCIATION POUR LE FINANCEMENT DE LA CAMPAGNE DE JEAN-MARIE VOILLEMIN AUX CANTONALES DE LANGRES";"organiser le financement de la campagne électorale aux élections cantonnales de Langres en Mars 2004 de M. Jean-Marie VOILLEMIN demeurant à St Martin les Langres, conformément à la loi du 15 janvier 1990 relative à la limitation des dépenses des campagnes électorales et à la clarification du financement des activités politiques";"001015";"000000";"chez M. Xavier FOUCHAULT";"chemin de la carpe au hêtre";"";"52200";"BOURG";"52062";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521002564";"0521002564";"";"521P";"0001-01-01";"0001-01-01";"D";"S";"LES BUSES DU PLATEAU";"Club de parapente";"011000";"000000";"115 av de la République";"";"";"52000";"CHAUMONT";"52121";"PM";"";"";"R";"";"2006-03-10  03:56:42"
"521P0521002569";"0521002569";"";"521P";"2004-02-16";"0001-01-01";"D";"S";"GAZELLES HAUTE-MARNE";"récolter des fonds afin de mener à bien le projet du Rallye Aïcha des Gazelles (Sponsoring)";"011000";"011160";"Chez Mme DANGU-THOMAS Muriel";"3 rue des coquelicots";"";"00000";"";"121";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521002570";"0521002570";"";"521P";"2004-02-19";"0001-01-01";"D";"S";"LA VOLONTE D'AGIR POUR SAINT- DIZIER OUEST";"recueillir les recettes et effectuer le règlement des dépenses occasionnées pour ladite campagne électorale conformément à l'article L 52-5 du code électoral";"001010";"001015";"5 bis rue Paul BERT";"";"";"52100";"SAINT-DIZIER";"52448";"PM";"";"";"A";"";"2006-03-10  03:56:42"
"521P0521002631";"0521002631";"";"521P";"2005-05-30";"2005-06-25";"D";"S";"TEK-TONIC";"Organiser et promouvoir des rassemblements festifs à caractère musicale";"006030";"006000";"chez M. Anthony CAZIN";"12 rue des bleuets";"";"00000";"";"121";"PM";"";"";"A";"";"2006-03-10  03:56:43"
"521P0521002636";"0521002636";"";"521P";"2005-06-20";"2005-07-09";"D";"S";"LES TETES D'ALOUETTES";"Regrouper les pratiquants de traction terrestre en haute-marne, et de la faire découvrir au grand public. Acet effet des journées découvertes seront proposées. La traction terrestre (Powerkite) est l'utilisation d'un cerf-volant ayant pour objectif de se faire tracter. Elle peut se pratiquer sur terre, à l'aide d'un montain board ou d'un buggy ou sur neige à l'aide d'un snowboard ou de skis.";"011155";"007000";"Mairie";"";"";"00000";"";"121";"PM";"";"";"A";"";"2006-03-10  03:56:43"
"521P0521002652";"0521002652";"";"521P";"2005-09-26";"2005-10-15";"D";"S";"ASSOCIATION DES ANCIENS CAVALIERS DE LA CLOSERIE";"Organisation de randonnées et de rencontres culturelles et gastronomiques";"006000";"007000";"Chez Mme Elisabeth FAVRIOUX";"2 impasse du romarin";"";"00000";"";"050";"PM";"";"";"A";"";"2006-03-10  03:56:43"
"521P0521002660";"0521002660";"";"521P";"2005-10-17";"0001-01-01";"D";"S";"UNION REGIONALE DES FOYERS RURAUX DE CHAMPAGNE- ARDENNE";"Promotion du monde rural par l'éducation, l'information et l'émancipation intellectuelle et sociale de ses membres. Représentation auprès de l'Administration et des organismes régionaux. Développement et coordinnation des activités des fédérations départementales et foyers ruraux de la région. Organisation de l'information et des relations publiques. Etude, réalisation et animation d'équipements régionaux ...";"023020";"000000";"Lycée Agricole de Chaumont-Choignes";"";"";"52000";"CHAMARANDES-CHOIGNES";"52125";"PM";"";"";"S";"";"2006-03-10  03:56:43"
"521P0521002667";"0521002667";"";"521P";"2005-11-22";"2005-12-31";"D";"S";"FEDERATION DE LA HAUTE-MARNE DU SECOURS POPULAIRE FRANCAIS";"Développer en permanence les structures et l' audience de l'association dans le département notamment par la création de comités régis selon la loi du 1er juillet 1901 , mais aussi par la création d'antennes et groupes de travail.favoriser le développement et la coordination des activités de solidarité des comités et antennes . Soutenir au plan matériel, sanitaire, médical, moral, et juridique les personnes et leurs familles victimes de l'arbitraire, de l'injustice sociale, des calamités naturel";"003015";"020000";"18 rue Robespierre";"";"";"52000";"CHAUMONT";"52121";"PM";"";"";"A";"";"2006-03-10  03:56:43"
"522S0522000000";"0522000000";"";"522S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE DES LUSITANOS DE LANGRES";"Voir dossier";"006070";"000000";"Chez M. DE SA Francisco";"19 rue du Général de Gaulle";"";"52260";"ROLAMPONT";"52432";"PM";"";"";"A";"";"2006-03-10  03:58:56"
"522S0522000001";"0522000001";"";"522S";"0001-01-01";"1903-01-22";"D";"S";"ASSOCIATION LA PLEBEIENNE";"Societe de tir et de gymnastique contribuant a la propagation de l'instruction laique et de l'education populaire.";"011175";"011105";"Domicile du vice- president";"";"";"52400";"COIFFY-LE-BAS";"52135";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-10  03:58:48"
